"date","Net_Worth_In_Millions","Net_Worth/DPI","Total_Assets_In_Millions","Total_Assets/DPI","Total_Liabilities_In_Millions","Total_Liabilities/DPI","Nonfinancial_Assets_In_Millions","Nonfinancial_Assets/DPI","Financial_Assets_In_Millions","Financial_Assets/DPI","Home_Mortgages_In_Millions","Home_Mortgages/DPI","Consumer_Credit_In_Millions","Consumer_Credit/DPI","Other_Liabilities_In_Millions","Other_Liabilities/DPI","Real_Estate_In_Millions","Real_Estate/DPI","Consumer_Durables_In_Millions","Consumer_Durables/DPI","Nonfinancial_Assets_In_Millions","Nonfinancial_Assets/DPI","Deposits_In_Millions","Deposits/DPI","Directly_Held_Corporate_Equities_In_Millions","Directly_Held_Corporate_Equities/DPI","Indirectly_Held_Corporate_Equities_In_Millions","Indirectly_Held_Corporate_Equities/DPI","Directly_Held_Debt_Securities_In_Millions","Directly_Held_Debt_Securities/DPI","Indirectly_Held_Debt_Securities_In_Millions","Indirectly_Held_Debt_Securities/DPI","FL594190045.Q","FL594190046.Q","LM152090205.Q","LM152090206.Q","FL153099005.Q","FL153099006.Q","FC152090005.Q","FC153064475.Q","FC154022375.Q","FC155035005.Q","FC152090045.Q","FA156012005.Q""2023:Q3",150988726,743.49,171265885,843.33,20277159, 99.85,58842081,289.75,112423804,553.59,12925841, 63.65,4967288,24.46,2384030,11.74,45543576,224.26,7850265,38.66,5448240,26.83,17774550, 87.52,28852332,142.07,14208687,69.97,5474865,26.96,5240219,25.80,15484768, 76.25,16270015, 80.12,9118368,44.90,-1311712,-1690272, -69063,  469002,  -21379,20308194
"2011:Q2", 67604199,572.75, 81628095,691.57,14023896,118.81,25328491,214.59, 56299604,476.98, 9888702, 83.78,2653077,22.48,1482117,12.56,18379063,155.71,4609074,39.05,2340354,19.83, 8773845, 74.33, 9170219, 77.69, 6673588,56.54,4420661,37.45,2890104,24.49,11734392, 99.42, 6678655, 56.58,5958140,50.48,  409121, -136480,  73997, -138646,  610249,11803351
"2011:Q1", 67195078,573.75, 81268019,693.91,14072941,120.16,25417472,217.03, 55850547,476.88, 9951762, 84.97,2628309,22.44,1492870,12.75,18489961,157.88,4568263,39.01,2359248,20.14, 8659628, 73.94, 9281027, 79.25, 6699260,57.20,4276759,36.52,2960009,25.27,11639512, 99.38, 6632871, 56.64,5701481,48.68, 1088951,  976629,-119571, -272377,  504270,11711592
"2010:Q4", 66106127,574.92, 80206877,697.55,14100750,122.63,25649340,223.07, 54557537,474.48, 9992280, 86.90,2646811,23.02,1461659,12.71,18821141,163.69,4535502,39.44,2292697,19.94, 8520963, 74.11, 8699645, 75.66, 6304013,54.83,4349955,37.83,3006384,26.15,11544780,100.40, 6567213, 57.11,5564584,48.39, 1623699, 1362662,  21728, -245250,  484559,11498297
"2010:Q3", 64482428,566.53, 78596727,690.54,14114299,124.01,25870167,227.29, 52726560,463.25,10164689, 89.31,2503726,22.00,1445884,12.70,19090589,167.73,4520365,39.72,2259213,19.85, 8412643, 73.91, 7941444, 69.77, 5699552,50.08,4344439,38.17,2990172,26.27,11330290, 99.55, 6476220, 56.90,5531800,48.60, 2093439, 1520777, 134802, -144489,  582349,11381992
"2010:Q2", 62388989,552.17, 76574937,677.73,14185948,125.55,26017783,230.27, 50557154,447.46,10243074, 90.66,2478453,21.94,1464421,12.96,19234644,170.24,4530911,40.10,2252228,19.93, 8341511, 73.83, 7066973, 62.55, 5053247,44.72,4387954,38.84,2811855,24.89,11114772, 98.37, 6316909, 55.91,5463934,48.36, -522202,-1353223, 333385,   45514,  452121,11298797
"2010:Q1", 62911192,566.92, 77165149,695.37,14253957,128.45,25985512,234.17, 51179637,461.20,10310617, 92.91,2493057,22.47,1450283,13.07,19314524,174.05,4550803,41.01,2120185,19.11, 8475551, 76.38, 7757647, 69.91, 5715796,51.51,4203654,37.88,2662770,24.00,10903310, 98.26, 5979355, 53.88,5481554,49.40, 1254094,  696384, 446261,  -51719,  163167,11096944
"2009:Q4", 61657098,561.12, 76016898,691.80,14359800,130.68,26044563,237.02, 49972335,454.78,10441302, 95.02,2555017,23.25,1363481,12.41,19417266,176.71,4560133,41.50,2067164,18.81, 8714422, 79.31, 7366155, 67.04, 5410904,49.24,3922087,35.69,2498075,22.73,10689940, 97.28, 5890050, 53.60,5480702,49.88,  100535,  384597, -64544, -322934,  103417,10988307
"2009:Q3", 61556563,565.35, 75923557,697.30,14366994,131.95,26332881,241.85, 49590676,455.45,10489449, 96.34,2558711,23.50,1318834,12.11,19637405,180.35,4531267,41.62,2164209,19.88, 8579624, 78.80, 7267625, 66.75, 5124837,47.07,4103108,37.68,2381598,21.87,10603835, 97.39, 6085963, 55.89,5444085,50.00, 1814112, 1841490, 487763, -351298, -163842,10888261
"2009:Q2", 59742450,545.78, 74112957,677.06,14370507,131.28,26696554,243.89, 47416403,433.18,10546813, 96.35,2548873,23.29,1274821,11.65,19944785,182.21,4548515,41.55,2203254,20.13, 8761641, 80.04, 6213405, 56.76, 4337567,39.63,3851156,35.18,2145788,19.60,10515720, 96.07, 6219471, 56.82,5371656,49.07,  374242, 1822978,-172510, -754102, -522124,10946227
"2009:Q1", 59368208,548.16, 73759646,681.04,14391438,132.88,27449141,253.44, 46310505,427.60,10577027, 97.66,2578142,23.80,1236269,11.41,20367312,188.06,4552056,42.03,2529773,23.36, 8893383, 82.11, 5147937, 47.53, 3580057,33.06,4212070,38.89,1957384,18.07,10429058, 96.29, 6768245, 62.49,5322371,49.14,-1904880,-1115609, 329032, -658077, -460225,10830420
"2008:Q4", 61273087,561.50, 75759219,694.25,14486132,132.75,28115515,257.65, 47643704,436.60,10577260, 96.93,2643789,24.23,1265083,11.59,20895624,191.48,4566247,41.84,2653644,24.32, 8993269, 82.41, 5835881, 53.48, 4007722,36.73,3949571,36.19,1890851,17.33,10346129, 94.81, 7193077, 65.92,5427205,49.73,-3123404,-2880216, 155697, -613568,  214683,10912439
"2008:Q3", 64396491,587.32, 79138368,721.77,14741877,134.45,28730138,262.03, 50408230,459.74,10653878, 97.17,2643813,24.11,1444186,13.17,21441411,195.55,4577733,41.75,2710994,24.73, 8490102, 77.43, 7376394, 67.28, 5347425,48.77,3669973,33.47,2014752,18.38,10242107, 93.41, 7616087, 69.46,5651391,51.54,-2440835,-1939860, 133010, -605525,  -28461,10964447
"2008:Q2", 66837327,604.22, 81463066,736.43,14625739,132.22,29298037,264.86, 52165029,471.58,10682871, 96.57,2620453,23.69,1322415,11.95,21999543,198.88,4548742,41.12,2749752,24.86, 8334083, 75.34, 8442110, 76.32, 6221569,56.24,3465700,31.33,2086015,18.86,10137456, 91.64, 7885647, 71.29,5592448,50.56,-1135726, -661540,  96520, -520772,  -49934,11061837
"2008:Q1", 67973053,633.25, 82642205,769.91,14669152,136.66,29787428,277.51, 52854777,492.41,10696598, 99.65,2602008,24.24,1370546,12.77,22558176,210.16,4523378,42.14,2705874,25.21, 8533589, 79.50, 9055779, 84.37, 6269440,58.41,3411067,31.78,2044128,19.04,10030921, 93.45, 7983558, 74.38,5526295,51.48,-2142919,-1483088, 108964, -858822,   90028,10733994
"2007:Q4", 70115972,661.34, 84664433,798.56,14548461,137.22,30591365,288.54, 54073068,510.02,10624984,100.22,2609477,24.61,1314000,12.39,23244011,219.24,4474789,42.21,2872565,27.09, 8117117, 76.56, 9881072, 93.20, 6927235,65.34,3320447,31.32,2025784,19.11, 9926358, 93.63, 8478441, 79.97,5396614,50.90, -830977, -944897,  86595, -347933,  375258,10602170
"2007:Q3", 70946949,676.81, 85298589,813.72,14351640,136.91,30888372,294.66, 54410217,519.05,10519448,100.35,2555552,24.38,1276640,12.18,23574827,224.90,4427942,42.24,2885603,27.53, 7755589, 73.99,10576312,100.89, 7176892,68.47,3305375,31.53,1954261,18.64, 9804478, 93.53, 8625021, 82.28,5212288,49.72,  871991,  156469, 530605, -128703,  313619,10482565
"2007:Q2", 70074958,673.40, 84185098,809.00,14110140,135.60,30975902,297.67, 53209196,511.33,10337293, 99.34,2476966,23.80,1295881,12.45,23755767,228.29,4391621,42.20,2828514,27.18, 7493047, 72.01,10579898,101.67, 7016837,67.43,2835579,27.25,1893452,18.20, 9681617, 93.04, 8573294, 82.39,5135472,49.35,  691020,  559135, -52872,  -20565,  205322,10406081
"2007:Q1", 69383938,675.75, 83198230,810.29,13814292,134.54,30943039,301.36, 52255191,508.93,10142446, 98.78,2440172,23.77,1231674,12.00,23865300,232.43,4344632,42.31,2733107,26.62, 7435497, 72.42,10481792,102.09, 6555808,63.85,2933589,28.57,1848314,18.00, 9559903, 93.11, 8439888, 82.20,5000400,48.70, 1006297,  651804, 184967, -182125,  351651,10267698
"2006:Q4", 68377641,677.18, 82005156,812.14,13627515,134.96,31072184,307.72, 50932972,504.42, 9940251, 98.44,2456716,24.33,1230548,12.19,24111167,238.79,4298259,42.57,2662758,26.37, 7168465, 70.99,10024996, 99.28, 6360800,62.99,2807489,27.80,1789447,17.72, 9440869, 93.50, 8415431, 83.34,4925475,48.78, 1419111, 1171725,-124925,  136954,  235357,10097401
"2006:Q3", 66958530,670.10, 80319125,803.81,13360595,133.71,30889336,309.13, 49429789,494.68, 9786662, 97.94,2411441,24.13,1162492,11.63,24029723,240.48,4258278,42.62,2601335,26.03, 6982120, 69.87, 9338211, 93.45, 5875859,58.80,2997633,30.00,1724228,17.26, 9324641, 93.32, 8299423, 83.06,4887673,48.91, 1179531,  507607,  76697,  338066,  257160, 9992331
"2006:Q2", 65778999,664.00, 78811538,795.55,13032539,131.55,30496490,307.84, 48315048,487.71, 9546649, 96.37,2349611,23.72,1136279,11.47,23754495,239.79,4209230,42.49,2532765,25.57, 6825552, 68.90, 9047452, 91.33, 5659011,57.12,2991565,30.20,1653599,16.69, 9209887, 92.97, 8084543, 81.61,4843439,48.89,  279406, -396539,   9452,  469618,  196875, 9906545
"2006:Q1", 65499593,669.47, 78173546,799.01,12673953,129.54,29974212,306.36, 48199334,492.64, 9239541, 94.44,2337585,23.89,1096827,11.21,23374634,238.91,4160811,42.53,2438767,24.93, 6724941, 68.74, 9334094, 95.40, 5768908,58.96,2997662,30.64,1638050,16.74, 9097647, 92.99, 7856691, 80.30,4781341,48.87, 1946579, 1395963,  20018,  141768,  388830, 9783857
"2005:Q4", 63553014,665.05, 75866786,793.91,12313772,128.86,29772937,311.56, 46093849,482.35, 8940398, 93.56,2320555,24.28,1052819,11.02,23291664,243.74,4106270,42.97,2375003,24.85, 6493433, 67.95, 8111362, 84.88, 5595678,58.56,2937737,30.74,1677957,17.56, 8984585, 94.02, 7789099, 81.51,4503998,47.13, 1408115,  298420, 102577,  751425,  255692, 9556135
"2005:Q3", 62144899,661.37, 74158973,789.23,12014074,127.86,28968910,308.30, 45190063,480.93, 8677991, 92.35,2278385,24.25,1057698,11.26,22612034,240.65,4057915,43.19,2298961,24.47, 6349624, 67.58, 7989438, 85.03, 5419181,57.67,2855254,30.39,1657862,17.64, 8881314, 94.52, 7598215, 80.86,4439174,47.24, 1728992,  717892,-173131,  872297,  311934, 9396375
"2005:Q2", 60415907,652.31, 72068567,778.13,11652660,125.81,28053849,302.90, 44014718,475.23, 8379699, 90.48,2232389,24.10,1040572,11.24,21834296,235.75,4018360,43.39,2201193,23.77, 6224367, 67.20, 7572353, 81.76, 5118374,55.26,3062945,33.07,1623303,17.53, 8777203, 94.77, 7251207, 78.29,4384966,47.34, 1564661,  411438, 194617,  750265,  208341, 9261799
"2005:Q1", 58851246,645.28, 70168644,769.37,11317398,124.09,27235323,298.62, 42933321,470.75, 8089019, 88.69,2204974,24.18,1023405,11.22,21134037,231.73,3955139,43.37,2146147,23.53, 6183531, 67.80, 7307388, 80.12, 4971901,54.51,2921171,32.03,1570460,17.22, 8674419, 95.11, 6952798, 76.23,4351654,47.71,  892818,  -19793, -76523,  733661,  255473, 9120285
"2004:Q4", 57958428,630.51, 69066258,751.35,11107830,120.84,26439043,287.62, 42627215,463.73, 7859149, 85.50,2220119,24.15,1028562,11.19,20467531,222.66,3898219,42.41,2073293,22.55, 6094407, 66.30, 7259551, 78.97, 5039531,54.82,2996245,32.60,1571908,17.10, 8575044, 93.29, 6795275, 73.92,4295254,46.73, 2178845, 1060613, 114921,  708196,  295116, 9192274
"2004:Q3", 55779582,619.12, 66530518,738.45,10750936,119.33,25654472,284.75, 40876046,453.70, 7605404, 84.42,2164875,24.03, 980656,10.88,19773076,219.47,3827860,42.49,2053536,22.79, 5958585, 66.14, 6734226, 74.75, 4504243,49.99,2903536,32.23,1549696,17.20, 8412810, 93.38, 6659602, 73.92,4153347,46.10, 1314219,  -78335, 217491,  836983,  338079, 9009501
"2004:Q2", 54465363,611.42, 64935407,728.96,10470044,117.54,24780591,278.18, 40154816,450.77, 7360240, 82.63,2114539,23.74, 995264,11.17,19045598,213.80,3795114,42.60,1939879,21.78, 5964442, 66.96, 6813007, 76.48, 4503797,50.56,2738765,30.75,1496975,16.80, 8253314, 92.65, 6301104, 70.74,4083411,45.84,  863310,   21793,-160290,  697040,  304767, 8907978
"2004:Q1", 53602053,611.98, 63755185,727.90,10153132,115.92,24020595,274.25, 39734590,453.66, 7089700, 80.94,2096472,23.94, 966960,11.04,18433992,210.46,3737766,42.67,1848837,21.11, 5926837, 67.67, 6832983, 78.01, 4462028,50.94,2913588,33.26,1482442,16.93, 8095874, 92.43, 5953261, 67.97,4067576,46.44, 2505684,  489437, 787505,  780142,  448600, 8758765
"2003:Q4", 51096370,590.53, 61054178,705.62, 9957809,115.08,23175836,267.85, 37878342,437.77, 6914875, 79.92,2102932,24.30, 940002,10.86,17742705,205.06,3677601,42.50,1755530,20.29, 5823411, 67.30, 6546852, 75.66, 4258722,49.22,2109445,24.38,1499081,17.33, 7938164, 91.74, 5776394, 66.76,3926273,45.38, 1914266, 1252122, 174201,  457626,   30317, 8652611
"2003:Q3", 49182103,572.75, 58880953,685.70, 9698850,112.95,22666123,263.96, 36214830,421.74, 6707863, 78.12,2059675,23.99, 931312,10.85,17311879,201.61,3630843,42.28,1723401,20.07, 5798395, 67.53, 5826287, 67.85, 3727165,43.40,1956986,22.79,1477339,17.20, 7854714, 91.47, 5695288, 66.32,3878657,45.17,  899655,  547448, -20932,  397100,  -23961, 8586985
"2003:Q2", 48282449,575.62, 57724301,688.19, 9441852,112.57,22219975,264.91, 35504326,423.28, 6463499, 77.06,2021930,24.11, 956423,11.40,16895940,201.43,3586058,42.75,1737977,20.72, 5838056, 69.60, 5482046, 65.36, 3523958,42.01,1968988,23.47,1486269,17.72, 7772894, 92.67, 5579662, 66.52,3852453,45.93, 1940568, 1391229, 121980,  405256,   22103, 8387901
"2003:Q1", 46341881,559.32, 55395735,668.60, 9053855,109.28,21773722,262.80, 33622013,405.80, 6205332, 74.90,1989123,24.01, 859400,10.37,16491272,199.04,3549583,42.84,1732867,20.91, 5787796, 69.86, 4648165, 56.10, 2966611,35.81,1979463,23.89,1353814,16.34, 7691106, 92.83, 5437227, 65.62,3757832,45.36,  232959, -405478, -78723,  432370,  284790, 8285363
"2002:Q4", 46108922,560.90, 54973084,668.74, 8864162,107.83,21314758,259.29, 33658326,409.45, 6031127, 73.37,1997008,24.29, 836027,10.17,16115799,196.05,3526184,42.90,1672775,20.35, 5649929, 68.73, 4982997, 60.62, 3037257,36.95,2056036,25.01,1355964,16.49, 7615751, 92.64, 5319898, 64.72,3640496,44.29,  927207,  504705,  86316,  426154,  -89968, 8220458
"2002:Q3", 45181715,555.57, 53797432,661.51, 8615716,105.94,20849034,256.37, 32948398,405.14, 5833621, 71.73,1951608,24.00, 830487,10.21,15749009,193.65,3490784,42.92,1609241,19.79, 5530408, 68.00, 4685751, 57.62, 2829798,34.80,1994206,24.52,1331477,16.37, 7531405, 92.61, 5461603, 67.16,3583749,44.07,-1075833,-1782096, 133688,  398773,  173802, 8132548
"2002:Q2", 46257548,572.43, 54650026,676.28, 8392477,103.86,20398697,252.43, 34251329,423.85, 5639129, 69.78,1917644,23.73, 835704,10.34,15382630,190.36,3442989,42.61,1573078,19.47, 5439381, 67.31, 5788298, 71.63, 3509347,43.43,1923437,23.80,1268558,15.70, 7445643, 92.14, 5359180, 66.32,3517484,43.53, -601864,-1101780, 158872,  353055,  -12011, 8080919
"2002:Q1", 46859412,588.87, 55061791,691.94, 8202378,103.08,19996378,251.29, 35065413,440.65, 5462408, 68.64,1883516,23.67, 856454,10.76,15027821,188.85,3398294,42.71,1570263,19.73, 5483080, 68.90, 6441613, 80.95, 3957812,49.74,1806228,22.70,1226896,15.42, 7361867, 92.51, 5292239, 66.51,3495678,43.93,  671219,  107325,  -2949,  422329,  144514, 7957569
"2001:Q4", 46188194,595.52, 54255605,699.54, 8067411,104.02,19535088,251.87, 34720517,447.67, 5324935, 68.66,1891827,24.39, 850649,10.97,14650451,188.89,3364300,43.38,1520337,19.60, 5413446, 69.80, 6415216, 82.71, 3876884,49.99,1851490,23.87,1184583,15.27, 7279091, 93.85, 5241331, 67.58,3458477,44.59, 1523596, 1159756, -44487,  299693,  108634, 7755899
"2001:Q3", 44664598,566.56, 52602440,667.25, 7937842,100.69,19179098,243.28, 33423342,423.97, 5210501, 66.09,1814351,23.01, 912990,11.58,14303298,181.43,3311360,42.00,1564440,19.84, 5254112, 66.65, 5694058, 72.23, 3438286,43.61,1918387,24.33,1162173,14.74, 7162655, 90.86, 5291180, 67.12,3502492,44.43,-1039261,-1782485,  83325,  396912,  262987, 7883495
"2001:Q2", 45703859,593.29, 53387238,693.03, 7683378, 99.74,18746581,243.35, 34640657,449.67, 5062201, 65.71,1784249,23.16, 836928,10.86,13925364,180.77,3278795,42.56,1542422,20.02, 5127793, 66.56, 6795385, 88.21, 4119444,53.47,1830326,23.76,1166908,15.15, 7046566, 91.47, 5214429, 67.69,3339804,43.35, 1271830,  778235, -39656,  405563,  127688, 7703502
"2001:Q1", 44432030,579.03, 51912895,676.52, 7480866, 97.49,18305017,238.55, 33607878,437.97, 4901360, 63.87,1749724,22.80, 829782,10.81,13537735,176.42,3246748,42.31,1520534,19.82, 5095105, 66.40, 6350364, 82.76, 3786231,49.34,1899956,24.76,1136935,14.82, 6931323, 90.33, 5104949, 66.53,3303016,43.04, -178216,-1318418, -16426,  705535,  451093, 7673477
"2000:Q4", 44610246,590.34, 52036352,688.62, 7426106, 98.27,17550516,232.25, 34485836,456.36, 4816784, 63.74,1741267,23.04, 868054,11.49,12834096,169.84,3201756,42.37,1514664,20.04, 4772724, 63.16, 7120381, 94.23, 4334632,57.36,1960541,25.94,1092775,14.46, 6819813, 90.25, 5059100, 66.95,3325870,44.01, -531966,-1462820, 138989,  425687,  366179, 7556664
"2000:Q3", 45142212,604.80, 52430309,702.44, 7288098, 97.64,17067513,228.66, 35362796,473.78, 4721811, 63.26,1667073,22.33, 899214,12.05,12441344,166.68,3148175,42.18,1477994,19.80, 4588561, 61.48, 8097610,108.49, 4820223,64.58,1819314,24.37,1095014,14.67, 6727201, 90.13, 4976033, 66.67,3238840,43.39,  664822,  -71690,  -7034,  479250,  264296, 7464027
"2000:Q2", 44477390,607.65, 51580143,704.69, 7102753, 97.04,16540294,225.97, 35039849,478.72, 4609105, 62.97,1601771,21.88, 891877,12.18,12039579,164.48,3104708,42.42,1396007,19.07, 4533025, 61.93, 8190361,111.90, 4799163,65.57,1842237,25.17,1079125,14.74, 6636330, 90.67, 4788731, 65.42,3170877,43.32,   69751, -597037, -41153,  524539,  183402, 7319561
"2000:Q1", 44407639,616.81, 51363704,713.42, 6956065, 96.62,15954438,221.60, 35409266,491.82, 4496731, 62.46,1553765,21.58, 905569,12.58,11590598,160.99,3047919,42.33,1315921,18.28, 4554786, 63.26, 8606475,119.54, 4980086,69.17,1868584,25.95,1093931,15.19, 6547408, 90.94, 4620011, 64.17,3137985,43.59, 1102487,  742577,-129616,  354041,  135485, 7199618
"1999:Q4", 43305152,616.97, 50154212,714.55, 6849061, 97.58,15539166,221.39, 34615046,493.16, 4434475, 63.18,1553622,22.13, 860964,12.27,11196005,159.51,2991093,42.61,1352068,19.26, 4441511, 63.28, 8258930,117.67, 4585054,65.32,1993134,28.40,1098997,15.66, 6459488, 92.03, 4653123, 66.29,3124810,44.52, 2548378, 2098212,-165900,  268676,  347391, 7019003
"1999:Q3", 40756774,591.76, 47433134,688.70, 6676360, 96.94,15225473,221.06, 32207661,467.63, 4351224, 63.18,1511895,21.95, 813240,11.81,10953170,159.03,2950702,42.84,1321601,19.19, 4262117, 61.88, 6939896,100.76, 3805876,55.26,2151685,31.24,1106346,16.06, 6366954, 92.44, 4598915, 66.77,2975872,43.21,    7500, -519210, -58372,  345732,  239350, 6887387
"1999:Q2", 40749274,599.11, 47263892,694.89, 6514618, 95.78,14830600,218.04, 32433292,476.84, 4233199, 62.24,1471581,21.64, 809838,11.91,10663484,156.78,2904845,42.71,1262271,18.56, 4199987, 61.75, 7241807,106.47, 4023175,59.15,2197485,32.31,1118918,16.45, 6274055, 92.24, 4435552, 65.21,2942314,43.26, 1126220,  851155, -49042,  286813,   37294, 6801647
"1999:Q1", 39623054,586.25, 45981301,680.33, 6358247, 94.08,14496538,214.49, 31484763,465.84, 4136676, 61.21,1442398,21.34, 779173,11.53,10389337,153.72,2861270,42.33,1245931,18.43, 4248105, 62.85, 6710885, 99.29, 3702942,54.79,2265785,33.52,1099659,16.27, 6182264, 91.47, 4346344, 64.31,2928778,43.33,  300015,   91268, -15127,  173440,   50434, 6758699
"1998:Q4", 39323038,589.18, 45592621,683.12, 6269583, 93.94,14292200,214.14, 31300421,468.98, 4057442, 60.79,1441272,21.59, 770869,11.55,10192809,152.72,2833763,42.46,1265628,18.96, 4205730, 63.02, 6744814,101.06, 3577744,53.61,2286662,34.26,1093910,16.39, 6092214, 91.28, 4384390, 65.69,2914957,43.68, 2042507, 1689525,-104379,  248405,  208955, 6674156
"1998:Q3", 37280531,564.24, 43402802,656.90, 6122270, 92.66,14002843,211.93, 29399959,444.97, 3964840, 60.01,1400718,21.20, 756712,11.45, 9969257,150.88,2796729,42.33,1236857,18.72, 4036009, 61.08, 5701297, 86.29, 2931737,44.37,2401075,36.34,1083875,16.40, 5993958, 90.72, 4356434, 65.93,2895575,43.82, -650560,-1188230,  88449,  239525,  209697, 6607201
"1998:Q2", 37931091,581.58, 43936529,673.66, 6005438, 92.08,13731044,210.53, 30205485,463.13, 3888138, 59.62,1367744,20.97, 749556,11.49, 9738045,149.31,2767708,42.44,1225291,18.79, 3963272, 60.77, 6429664, 98.58, 3391600,52.00,2332891,35.77,1063610,16.31, 5896576, 90.41, 4302818, 65.97,2825054,43.32,  709198,  139374, 151204,  281101,  137519, 6522052
"1998:Q1", 37221893,579.75, 43086932,671.10, 5865039, 91.35,13419121,209.01, 29667811,462.09, 3809490, 59.33,1324043,20.62, 731506,11.39, 9499670,147.96,2740061,42.68,1179390,18.37, 3953395, 61.58, 6375104, 99.30, 3306786,51.50,2218694,34.56,1026604,15.99, 5799498, 90.33, 4211863, 65.60,2775868,43.24, 1629388, 1175433,  48760,  192900,  212295, 6420339
"1997:Q4", 35592505,566.20, 41400610,658.60, 5808104, 92.39,13201651,210.01, 28198959,448.59, 3754238, 59.72,1344165,21.38, 709701,11.29, 9330289,148.43,2717961,43.24,1153401,18.35, 3900167, 62.04, 5660064, 90.04, 2846393,45.28,2215997,35.25, 980541,15.60, 5704961, 90.75, 4164205, 66.24,2726631,43.37,  627108,  126476,  58982,  193059,  248590, 6286188
"1997:Q3", 34965397,566.21, 40676589,658.70, 5711192, 92.48,12979601,210.19, 27696988,448.51, 3717007, 60.19,1305805,21.15, 688380,11.15, 9213319,149.20,2689994,43.56,1076288,17.43, 3823418, 61.91, 5505985, 89.16, 2873996,46.54,2188987,35.45, 948569,15.36, 5635600, 91.26, 4035327, 65.35,2685106,43.48, 1053446,  661316,  77111,  154132,  160887, 6175301
"1997:Q2", 33911952,557.11, 39501648,648.94, 5589696, 91.83,12800470,210.29, 26701178,438.65, 3631924, 59.67,1278038,21.00, 679734,11.17, 9095169,149.42,2666965,43.81,1038336,17.06, 3765406, 61.86, 5162281, 84.81, 2556384,42.00,2159379,35.47, 901066,14.80, 5566183, 91.44, 3945567, 64.82,2644912,43.45, 1384595, 1055375,  45400,  141112,  142709, 6087066
"1997:Q1", 32527357,540.32, 38020167,631.56, 5492810, 91.24,12647548,210.09, 25372619,421.47, 3580473, 59.48,1254175,20.83, 658162,10.93, 8963588,148.90,2657044,44.14,1026916,17.06, 3752429, 62.33, 4483189, 74.47, 2180102,36.21,2142165,35.58, 872880,14.50, 5498177, 91.33, 3877538, 64.41,2566139,42.63,  290113,   49094,-118540,  132288,  227271, 6020067
"1996:Q4", 32237244,542.79, 37687572,634.56, 5450328, 91.77,12484511,210.21, 25203061,424.36, 3538132, 59.57,1273878,21.45, 638318,10.75, 8889105,149.67,2627929,44.25, 967477,16.29, 3697581, 62.26, 4459888, 75.09, 2154308,36.27,2262888,38.10, 870697,14.66, 5431839, 91.46, 3782183, 63.68,2543677,42.83, 1696502, 1325202,  50822,  122376,  198103, 5939133
"1996:Q3", 30540742,520.35, 35889656,611.48, 5348914, 91.13,12338502,210.22, 23551154,401.26, 3488838, 59.44,1229847,20.95, 630229,10.74, 8808093,150.07,2605175,44.39, 925234,15.76, 3657634, 62.32, 3279264, 55.87, 2009730,34.24,2227857,37.96, 854906,14.57, 5362412, 91.36, 3699790, 63.04,2459559,41.91,  356312,  123625,  30753,  106976,   94958, 5869286
"1996:Q2", 30184429,520.50, 35434355,611.04, 5249926, 90.53,12204101,210.45, 23230254,400.59, 3431661, 59.18,1196579,20.63, 621686,10.72, 8700808,150.04,2578816,44.47, 924477,15.94, 3613588, 62.31, 3252342, 56.08, 1913027,32.99,2212609,38.15, 839401,14.47, 5293667, 91.28, 3667338, 63.24,2438282,42.05,  543455,  318149,  87376,  114973,   22958, 5799069
"1996:Q1", 29640974,519.20, 34789945,609.39, 5148970, 90.19,12072254,211.46, 22717691,397.93, 3378306, 59.18,1162207,20.36, 608458,10.66, 8590662,150.48,2562443,44.88, 919149,16.10, 3625635, 63.51, 3061860, 53.63, 1785361,31.27,2136708,37.43, 827926,14.50, 5225735, 91.54, 3629349, 63.57,2425117,42.48, -473329, -773830,   9294,  108729,  182478, 5708977
"1995:Q4", 30114303,535.36, 35191799,625.62, 5077496, 90.26,11929586,212.08, 23262213,413.54, 3319925, 59.02,1168160,20.77, 589411,10.48, 8489248,150.92,2529306,44.96, 911032,16.20, 3512307, 62.44, 3985134, 70.85, 1635917,29.08,2146136,38.15, 809203,14.39, 5158201, 91.70, 3598890, 63.98,2416425,42.96,  717947,  390478,  78681,   86344,  162444, 5625106
"1995:Q3", 29396356,527.87, 34378277,617.33, 4981921, 89.46,11818659,212.23, 22559618,405.11, 3289771, 59.07,1109599,19.93, 582551,10.46, 8413137,151.08,2505024,44.98, 900498,16.17, 3465598, 62.23, 3661166, 65.74, 1569407,28.18,2091184,37.55, 785475,14.10, 5083594, 91.29, 3552128, 63.79,2351066,42.22,  464081,  414027,  62006,  -84918,   72965, 5568821
"1995:Q2", 28932276,526.39, 33799786,614.95, 4867511, 88.56,11881627,216.17, 21918159,398.77, 3238302, 58.92,1063126,19.34, 566082,10.30, 8508308,154.80,2484332,45.20, 888987,16.17, 3454154, 62.84, 3395741, 61.78, 1420805,25.85,2053443,37.36, 761210,13.85, 5008113, 91.12, 3492790, 63.55,2331904,42.43,  594148,  342201, -17961,   97093,  172815, 5496388
